,Time,Open,High,Low,Close,Volume
0,2025-01-01 20:00:00+00:00,2624.8,2627.5,2620.7,2625.5,322
1,2025-01-02 01:00:00+00:00,2625.13,2636.15,2624.16,2633.91,784
2,2025-01-02 06:00:00+00:00,2633.2,2645.73,2631.02,2642.71,778
3,2025-01-02 11:00:00+00:00,2642.59,2655.4,2636.11,2653.58,767
4,2025-01-02 16:00:00+00:00,2654.12,2660.21,2650.05,2659.38,779
5,2025-01-02 21:00:00+00:00,2659.56,2661.89,2656.24,2659.22,625
6,2025-01-03 02:00:00+00:00,2658.76,2664.8,2656.01,2659.48,784
7,2025-01-03 07:00:00+00:00,2659.86,2659.86,2650.04,2657.61,774
8,2025-01-03 12:00:00+00:00,2657.6,2657.98,2638.1,2639.91,770
9,2025-01-03 17:00:00+00:00,2640.08,2642.78,2636.1,2639.82,780
10,2025-01-05 19:00:00+00:00,2639.82,2642.25,2638.85,2640.67,139
11,2025-01-06 00:00:00+00:00,2640.65,2647.01,2634.2,2635.26,802
12,2025-01-06 05:00:00+00:00,2635.36,2636.0,2625.39,2632.56,775
13,2025-01-06 10:00:00+00:00,2633.02,2648.9,2614.66,2631.16,763
14,2025-01-06 15:00:00+00:00,2633.03,2641.03,2629.65,2634.2,775
15,2025-01-06 20:00:00+00:00,2633.97,2636.78,2632.1,2634.91,626
16,2025-01-07 01:00:00+00:00,2636.47,2645.17,2635.16,2644.42,779
17,2025-01-07 06:00:00+00:00,2644.16,2646.29,2638.16,2643.63,779
18,2025-01-07 11:00:00+00:00,2643.41,2663.97,2642.06,2647.99,770
19,2025-01-07 16:00:00+00:00,2648.2,2655.74,2646.7,2649.92,773
20,2025-01-07 21:00:00+00:00,2650.22,2651.22,2646.8,2648.72,623
21,2025-01-08 02:00:00+00:00,2648.37,2652.53,2644.4,2652.16,789
22,2025-01-08 07:00:00+00:00,2651.95,2654.94,2647.64,2650.6,783
23,2025-01-08 12:00:00+00:00,2650.69,2669.76,2645.78,2669.53,773
24,2025-01-08 17:00:00+00:00,2669.28,2669.5,2650.77,2660.65,781
25,2025-01-08 22:00:00+00:00,2660.65,2662.92,2656.4,2658.53,627
26,2025-01-09 03:00:00+00:00,2658.63,2666.55,2655.64,2662.46,778
27,2025-01-09 08:00:00+00:00,2663.1,2674.91,2660.54,2674.27,780
28,2025-01-09 13:00:00+00:00,2674.23,2677.85,2662.79,2665.76,777
29,2025-01-09 18:00:00+00:00,2666.16,2672.31,2664.97,2669.8,629
30,2025-01-09 23:00:00+00:00,2670.35,2674.52,2668.1,2673.62,785
31,2025-01-10 04:00:00+00:00,2673.68,2680.11,2670.6,2679.76,782
32,2025-01-10 09:00:00+00:00,2680.06,2682.8,2663.8,2682.44,775
33,2025-01-10 14:00:00+00:00,2682.76,2697.39,2680.56,2687.06,763
34,2025-01-10 19:00:00+00:00,2686.75,2692.8,2684.48,2688.77,471
35,2025-01-12 21:00:00+00:00,2688.77,2693.12,2679.4,2685.55,460
36,2025-01-13 02:00:00+00:00,2684.86,2691.2,2683.58,2690.05,782
37,2025-01-13 07:00:00+00:00,2688.81,2689.78,2675.5,2675.5,779
38,2025-01-13 12:00:00+00:00,2676.91,2676.91,2661.06,2661.81,773
39,2025-01-13 17:00:00+00:00,2661.29,2663.91,2656.88,2663.2,775
40,2025-01-13 22:00:00+00:00,2663.2,2671.96,2662.5,2670.33,627
41,2025-01-14 03:00:00+00:00,2670.16,2675.07,2667.0,2669.03,775
42,2025-01-14 08:00:00+00:00,2669.3,2673.9,2663.6,2668.26,775
43,2025-01-14 13:00:00+00:00,2668.49,2673.78,2659.4,2668.99,777
