,Time,Open,High,Low,Close,Volume
0,2025-01-01 22:10:00+00:00,2624.8,2631.71,2620.7,2631.59,374
1,2025-01-02 01:20:00+00:00,2630.95,2636.02,2629.87,2632.31,495
2,2025-01-02 04:30:00+00:00,2632.53,2636.15,2631.0,2633.45,498
3,2025-01-02 07:40:00+00:00,2633.25,2645.73,2631.02,2642.75,490
4,2025-01-02 10:50:00+00:00,2643.61,2647.01,2636.11,2643.1,486
5,2025-01-02 14:00:00+00:00,2643.24,2660.21,2640.52,2658.43,491
6,2025-01-02 17:10:00+00:00,2658.43,2659.6,2652.6,2657.13,493
7,2025-01-02 20:20:00+00:00,2657.76,2660.18,2656.24,2658.6,338
8,2025-01-02 23:30:00+00:00,2658.69,2663.45,2656.01,2661.48,494
9,2025-01-03 02:40:00+00:00,2661.61,2664.8,2657.81,2658.04,497
10,2025-01-03 05:50:00+00:00,2658.27,2660.02,2650.04,2652.86,491
11,2025-01-03 09:00:00+00:00,2653.1,2659.14,2652.56,2657.6,492
12,2025-01-03 12:10:00+00:00,2657.95,2657.95,2641.62,2641.62,485
13,2025-01-03 15:20:00+00:00,2641.85,2647.18,2638.1,2641.15,492
14,2025-01-03 18:30:00+00:00,2641.42,2642.78,2636.1,2637.31,497
15,2025-01-03 21:40:00+00:00,2637.45,2640.65,2637.45,2639.82,50
16,2025-01-05 21:10:00+00:00,2639.82,2642.25,2637.7,2638.92,195
17,2025-01-06 00:20:00+00:00,2639.36,2647.01,2638.0,2642.07,507
18,2025-01-06 03:30:00+00:00,2641.27,2642.03,2630.18,2630.18,496
19,2025-01-06 06:40:00+00:00,2630.68,2635.45,2625.39,2631.57,493
20,2025-01-06 09:50:00+00:00,2631.57,2648.9,2631.17,2645.25,480
21,2025-01-06 13:00:00+00:00,2645.1,2648.7,2614.66,2635.63,485
22,2025-01-06 16:10:00+00:00,2636.58,2641.03,2633.17,2633.98,493
23,2025-01-06 19:20:00+00:00,2634.04,2636.78,2632.7,2635.46,415
24,2025-01-06 22:30:00+00:00,2634.5,2638.81,2632.1,2637.9,420
25,2025-01-07 01:40:00+00:00,2638.96,2641.01,2636.9,2638.08,491
26,2025-01-07 04:50:00+00:00,2638.5,2646.29,2637.13,2640.58,496
27,2025-01-07 08:00:00+00:00,2640.02,2646.78,2639.9,2646.78,492
28,2025-01-07 11:10:00+00:00,2646.39,2663.97,2642.06,2658.09,491
29,2025-01-07 14:20:00+00:00,2657.51,2662.81,2642.68,2654.76,483
30,2025-01-07 17:30:00+00:00,2655.09,2655.74,2646.7,2647.78,492
31,2025-01-07 20:40:00+00:00,2647.29,2651.18,2646.8,2649.3,336
32,2025-01-07 23:50:00+00:00,2648.97,2651.22,2645.1,2649.02,497
33,2025-01-08 03:00:00+00:00,2648.61,2650.58,2644.4,2649.44,500
34,2025-01-08 06:10:00+00:00,2649.2,2654.6,2649.2,2653.44,494
