,Time,Open,High,Low,Close,Volume
0,2025-01-01 22:45:00+00:00,2624.8,2626.21,2620.7,2625.2,244
1,2025-01-02 00:30:00+00:00,2626.01,2634.38,2624.16,2634.03,273
2,2025-01-02 02:15:00+00:00,2634.28,2636.02,2631.6,2633.53,273
3,2025-01-02 04:00:00+00:00,2632.83,2636.15,2631.0,2634.76,277
4,2025-01-02 05:45:00+00:00,2634.58,2635.67,2631.31,2634.42,274
5,2025-01-02 07:30:00+00:00,2633.7,2639.55,2631.02,2638.0,271
6,2025-01-02 09:15:00+00:00,2637.86,2645.73,2632.0,2642.71,272
7,2025-01-02 11:00:00+00:00,2642.59,2645.05,2640.31,2644.14,272
8,2025-01-02 12:45:00+00:00,2644.1,2648.21,2636.11,2646.41,263
9,2025-01-02 14:30:00+00:00,2646.6,2655.4,2645.49,2653.83,271
10,2025-01-02 16:15:00+00:00,2653.49,2660.21,2652.6,2656.54,273
11,2025-01-02 18:00:00+00:00,2656.62,2658.44,2653.8,2654.66,272
12,2025-01-02 19:45:00+00:00,2655.07,2660.18,2654.2,2658.19,273
13,2025-01-02 21:30:00+00:00,2658.06,2658.18,2656.24,2656.7,118
14,2025-01-02 23:15:00+00:00,2657.77,2661.01,2656.9,2660.7,274
15,2025-01-03 01:00:00+00:00,2661.82,2663.45,2656.01,2661.36,272
16,2025-01-03 02:45:00+00:00,2660.97,2664.8,2659.8,2663.89,277
17,2025-01-03 04:30:00+00:00,2663.86,2663.86,2656.16,2658.49,272
18,2025-01-03 06:15:00+00:00,2658.91,2660.02,2651.67,2654.29,272
19,2025-01-03 08:00:00+00:00,2654.72,2655.62,2650.04,2654.18,270
20,2025-01-03 09:45:00+00:00,2653.99,2659.14,2653.16,2656.86,270
21,2025-01-03 11:30:00+00:00,2656.85,2658.61,2653.6,2655.54,275
22,2025-01-03 13:15:00+00:00,2655.57,2656.13,2643.85,2647.72,265
23,2025-01-03 15:00:00+00:00,2648.26,2648.26,2640.77,2642.33,269
24,2025-01-03 16:45:00+00:00,2641.77,2642.48,2638.1,2641.15,274
25,2025-01-03 18:30:00+00:00,2641.42,2642.78,2638.1,2639.04,275
26,2025-01-03 20:15:00+00:00,2639.16,2640.65,2636.1,2639.82,272
27,2025-01-05 21:15:00+00:00,2639.82,2639.82,2639.82,2639.82,1
28,2025-01-05 23:00:00+00:00,2640.52,2642.25,2637.7,2639.5,260
29,2025-01-06 00:45:00+00:00,2639.52,2647.01,2638.4,2643.62,282
30,2025-01-06 02:30:00+00:00,2643.14,2645.14,2637.58,2637.73,278
31,2025-01-06 04:15:00+00:00,2637.63,2638.43,2632.23,2633.68,274
32,2025-01-06 06:00:00+00:00,2634.48,2635.05,2625.72,2625.78,273
33,2025-01-06 07:45:00+00:00,2626.07,2635.45,2625.39,2633.12,271
34,2025-01-06 09:30:00+00:00,2634.06,2635.66,2631.17,2635.44,268
35,2025-01-06 11:15:00+00:00,2636.53,2648.9,2636.53,2645.25,264
36,2025-01-06 13:00:00+00:00,2645.1,2648.7,2614.66,2623.22,269
37,2025-01-06 14:45:00+00:00,2625.59,2639.23,2623.82,2638.49,267
38,2025-01-06 16:30:00+00:00,2638.54,2641.03,2633.76,2635.34,273
39,2025-01-06 18:15:00+00:00,2634.85,2638.49,2633.17,2634.2,274
40,2025-01-06 20:00:00+00:00,2633.97,2636.78,2632.7,2635.83,273
41,2025-01-06 21:45:00+00:00,2635.7,2635.83,2634.0,2634.73,119
42,2025-01-06 23:30:00+00:00,2634.7,2637.35,2632.1,2637.14,273
43,2025-01-07 01:15:00+00:00,2636.4,2641.01,2635.84,2638.89,270
44,2025-01-07 03:00:00+00:00,2638.91,2640.06,2637.2,2637.93,272
45,2025-01-07 04:45:00+00:00,2638.12,2646.29,2636.9,2645.34,276
46,2025-01-07 06:30:00+00:00,2645.32,2645.58,2638.16,2642.3,275
47,2025-01-07 08:15:00+00:00,2642.65,2644.57,2640.0,2641.81,271
48,2025-01-07 10:00:00+00:00,2641.81,2646.78,2641.1,2646.5,272
49,2025-01-07 11:45:00+00:00,2646.76,2660.78,2645.97,2659.95,271
50,2025-01-07 13:30:00+00:00,2660.81,2663.97,2642.68,2648.32,267
51,2025-01-07 15:15:00+00:00,2648.9,2655.27,2645.06,2651.61,268
52,2025-01-07 17:00:00+00:00,2652.14,2655.74,2647.5,2648.08,270
53,2025-01-07 18:45:00+00:00,2648.14,2649.99,2646.7,2648.24,272
54,2025-01-07 20:30:00+00:00,2648.18,2651.18,2647.29,2648.26,236
55,2025-01-07 22:15:00+00:00,2646.98,2649.76,2646.8,2649.46,152
56,2025-01-08 00:00:00+00:00,2648.3,2651.22,2647.31,2648.66,274
57,2025-01-08 01:45:00+00:00,2648.31,2650.13,2645.1,2647.26,275
58,2025-01-08 03:30:00+00:00,2646.72,2648.6,2644.4,2647.21,278
59,2025-01-08 05:15:00+00:00,2647.05,2652.53,2647.03,2652.16,275
60,2025-01-08 07:00:00+00:00,2651.95,2654.25,2649.61,2652.98,272
61,2025-01-08 08:45:00+00:00,2652.68,2654.69,2650.4,2654.07,274
62,2025-01-08 10:30:00+00:00,2654.21,2654.94,2647.64,2650.26,276
63,2025-01-08 12:15:00+00:00,2649.21,2660.09,2645.78,2660.09,269
64,2025-01-08 14:00:00+00:00,2659.67,2667.62,2659.67,2666.29,267
65,2025-01-08 15:45:00+00:00,2665.88,2669.76,2662.71,2662.71,277
66,2025-01-08 17:30:00+00:00,2662.55,2665.29,2650.77,2656.53,273
67,2025-01-08 19:15:00+00:00,2656.86,2663.91,2656.2,2663.34,272
68,2025-01-08 21:00:00+00:00,2662.9,2663.76,2660.65,2660.65,158
69,2025-01-08 22:45:00+00:00,2662.74,2662.92,2659.34,2659.71,234
70,2025-01-09 00:30:00+00:00,2660.03,2660.98,2656.8,2657.91,275
71,2025-01-09 02:15:00+00:00,2657.61,2661.94,2656.4,2659.49,271
72,2025-01-09 04:00:00+00:00,2659.25,2660.85,2655.64,2657.78,276
73,2025-01-09 05:45:00+00:00,2658.11,2666.55,2657.67,2665.26,270
74,2025-01-09 07:30:00+00:00,2665.16,2666.77,2660.54,2663.48,273
75,2025-01-09 09:15:00+00:00,2663.26,2668.42,2662.45,2667.43,272
76,2025-01-09 11:00:00+00:00,2667.34,2674.34,2665.42,2672.58,275
77,2025-01-09 12:45:00+00:00,2672.93,2677.85,2667.76,2669.33,273
78,2025-01-09 14:30:00+00:00,2671.17,2675.56,2666.72,2669.82,267
79,2025-01-09 16:15:00+00:00,2668.99,2670.77,2662.79,2665.76,275
80,2025-01-09 18:00:00+00:00,2666.16,2672.31,2664.97,2670.02,275
81,2025-01-09 19:45:00+00:00,2670.12,2670.69,2667.7,2669.28,276
82,2025-01-09 21:30:00+00:00,2669.36,2670.79,2668.9,2670.35,115
83,2025-01-09 23:15:00+00:00,2670.42,2671.12,2668.2,2670.11,276
84,2025-01-10 01:00:00+00:00,2670.35,2674.47,2668.1,2673.29,275
85,2025-01-10 02:45:00+00:00,2673.5,2674.52,2672.3,2672.8,276
86,2025-01-10 04:30:00+00:00,2672.79,2675.42,2670.6,2674.69,277
87,2025-01-10 06:15:00+00:00,2674.45,2678.42,2673.8,2675.77,273
88,2025-01-10 08:00:00+00:00,2675.93,2681.8,2675.83,2678.81,268
89,2025-01-10 09:45:00+00:00,2678.71,2682.25,2678.16,2681.62,275
90,2025-01-10 11:30:00+00:00,2681.71,2682.8,2675.2,2679.48,271
91,2025-01-10 13:15:00+00:00,2680.07,2692.63,2663.8,2687.63,261
92,2025-01-10 15:00:00+00:00,2684.33,2697.39,2683.97,2691.64,267
93,2025-01-10 16:45:00+00:00,2692.93,2697.27,2687.11,2687.73,271
94,2025-01-10 18:30:00+00:00,2687.11,2688.55,2684.48,2687.9,274
