,Time,Open,High,Low,Close,Volume
0,2025-01-01 20:00:00+00:00,2624.8,2625.01,2620.7,2623.68,163
1,2025-01-02 00:00:00+00:00,2623.52,2636.02,2622.0,2633.53,627
2,2025-01-02 04:00:00+00:00,2632.83,2636.15,2631.0,2635.78,629
3,2025-01-02 08:00:00+00:00,2635.45,2645.73,2631.02,2641.87,620
4,2025-01-02 12:00:00+00:00,2642.15,2655.4,2636.11,2653.58,612
5,2025-01-02 16:00:00+00:00,2654.12,2660.21,2650.05,2654.76,623
6,2025-01-02 20:00:00+00:00,2654.6,2660.18,2654.2,2658.11,471
7,2025-01-03 00:00:00+00:00,2658.56,2664.8,2656.01,2662.23,624
8,2025-01-03 04:00:00+00:00,2661.92,2664.2,2651.67,2654.29,624
9,2025-01-03 08:00:00+00:00,2654.72,2659.14,2650.04,2657.61,620
10,2025-01-03 12:00:00+00:00,2657.6,2657.98,2640.97,2644.16,614
11,2025-01-03 16:00:00+00:00,2644.03,2647.18,2638.1,2639.48,625
12,2025-01-03 20:00:00+00:00,2639.03,2640.65,2636.1,2639.82,311
13,2025-01-05 20:00:00+00:00,2639.82,2642.25,2638.85,2640.67,139
14,2025-01-06 00:00:00+00:00,2640.65,2647.01,2637.7,2640.22,643
15,2025-01-06 04:00:00+00:00,2640.26,2640.64,2625.39,2626.79,625
16,2025-01-06 08:00:00+00:00,2625.93,2648.9,2625.85,2645.17,611
17,2025-01-06 12:00:00+00:00,2645.76,2648.7,2614.66,2634.5,612
18,2025-01-06 16:00:00+00:00,2634.58,2641.03,2632.54,2634.2,624
19,2025-01-06 20:00:00+00:00,2633.97,2636.78,2632.7,2634.43,470
20,2025-01-07 00:00:00+00:00,2634.6,2641.01,2632.1,2639.5,620
21,2025-01-07 04:00:00+00:00,2639.31,2646.29,2636.9,2640.58,627
22,2025-01-07 08:00:00+00:00,2640.02,2648.54,2639.9,2648.29,623
23,2025-01-07 12:00:00+00:00,2648.63,2663.97,2642.68,2647.99,614
24,2025-01-07 16:00:00+00:00,2648.2,2655.74,2646.7,2649.31,617
25,2025-01-07 20:00:00+00:00,2648.91,2651.18,2646.8,2649.46,466
26,2025-01-08 00:00:00+00:00,2648.3,2651.22,2645.1,2647.01,627
27,2025-01-08 04:00:00+00:00,2646.6,2654.25,2644.4,2652.3,631
28,2025-01-08 08:00:00+00:00,2652.19,2654.94,2647.64,2650.6,627
29,2025-01-08 12:00:00+00:00,2650.69,2667.62,2645.78,2665.8,615
30,2025-01-08 16:00:00+00:00,2665.58,2669.76,2650.77,2658.22,627
31,2025-01-08 20:00:00+00:00,2658.45,2663.91,2658.45,2662.54,468
32,2025-01-09 00:00:00+00:00,2662.59,2662.59,2656.4,2659.49,625
33,2025-01-09 04:00:00+00:00,2659.25,2666.55,2655.64,2662.46,624
34,2025-01-09 08:00:00+00:00,2663.1,2672.99,2660.54,2669.95,623
35,2025-01-09 12:00:00+00:00,2669.66,2677.85,2667.76,2668.34,620
36,2025-01-09 16:00:00+00:00,2668.7,2672.31,2662.79,2670.16,628
37,2025-01-09 20:00:00+00:00,2670.14,2670.79,2667.7,2669.95,473
38,2025-01-10 00:00:00+00:00,2670.08,2674.52,2668.1,2673.62,627
39,2025-01-10 04:00:00+00:00,2673.68,2678.42,2670.6,2675.77,629
40,2025-01-10 08:00:00+00:00,2675.93,2682.8,2675.83,2681.1,621
41,2025-01-10 12:00:00+00:00,2680.73,2697.39,2663.8,2692.62,605
42,2025-01-10 16:00:00+00:00,2692.78,2697.27,2684.58,2685.72,621
43,2025-01-10 20:00:00+00:00,2685.39,2692.8,2684.48,2688.77,315
44,2025-01-12 20:00:00+00:00,2688.77,2690.64,2686.31,2690.64,136
45,2025-01-13 00:00:00+00:00,2690.06,2693.12,2679.4,2687.96,638
46,2025-01-13 04:00:00+00:00,2688.13,2691.2,2683.58,2685.31,626
47,2025-01-13 08:00:00+00:00,2685.02,2689.32,2675.5,2675.5,621
48,2025-01-13 12:00:00+00:00,2676.91,2676.91,2661.43,2661.73,615
49,2025-01-13 16:00:00+00:00,2662.16,2667.71,2656.88,2658.91,625
50,2025-01-13 20:00:00+00:00,2659.1,2669.16,2658.3,2667.83,469
51,2025-01-14 00:00:00+00:00,2667.64,2672.06,2666.47,2669.84,622
52,2025-01-14 04:00:00+00:00,2669.64,2675.07,2667.0,2669.03,619
53,2025-01-14 08:00:00+00:00,2669.3,2673.9,2663.6,2669.13,620
54,2025-01-14 12:00:00+00:00,2669.34,2673.44,2659.4,2671.69,617
55,2025-01-14 16:00:00+00:00,2671.52,2675.99,2665.5,2674.18,624
56,2025-01-14 20:00:00+00:00,2673.88,2677.88,2671.92,2675.21,468
57,2025-01-15 00:00:00+00:00,2675.52,2676.09,2669.2,2676.03,628
58,2025-01-15 04:00:00+00:00,2675.86,2683.83,2673.5,2681.4,624
