,Time,Open,High,Low,Close,Volume
0,2025-01-01 22:30:00+00:00,2624.8,2625.01,2623.9,2624.26,38
1,2025-01-01 23:15:00+00:00,2624.31,2624.39,2620.7,2623.68,125
2,2025-01-02 00:00:00+00:00,2623.52,2627.08,2622.0,2627.08,120
3,2025-01-02 00:45:00+00:00,2626.91,2632.77,2624.16,2632.49,117
4,2025-01-02 01:30:00+00:00,2632.52,2634.38,2631.54,2634.03,117
5,2025-01-02 02:15:00+00:00,2634.28,2636.02,2631.6,2634.63,119
6,2025-01-02 03:00:00+00:00,2634.68,2635.09,2632.3,2633.19,117
7,2025-01-02 03:45:00+00:00,2632.99,2633.54,2631.9,2632.31,116
8,2025-01-02 04:30:00+00:00,2632.53,2634.18,2631.0,2633.26,121
9,2025-01-02 05:15:00+00:00,2633.19,2636.15,2632.6,2633.91,116
10,2025-01-02 06:00:00+00:00,2633.2,2634.33,2631.31,2633.99,117
11,2025-01-02 06:45:00+00:00,2634.07,2635.67,2632.6,2634.42,118
12,2025-01-02 07:30:00+00:00,2633.7,2636.75,2633.06,2635.02,117
13,2025-01-02 08:15:00+00:00,2634.68,2637.61,2631.02,2636.38,115
14,2025-01-02 09:00:00+00:00,2637.21,2639.55,2636.38,2637.05,116
15,2025-01-02 09:45:00+00:00,2637.06,2645.73,2632.0,2644.93,116
16,2025-01-02 10:30:00+00:00,2645.1,2645.18,2639.81,2644.04,118
17,2025-01-02 11:15:00+00:00,2644.08,2644.21,2640.42,2641.87,116
18,2025-01-02 12:00:00+00:00,2642.15,2645.05,2640.31,2644.14,117
19,2025-01-02 12:45:00+00:00,2644.1,2646.34,2636.11,2640.74,112
20,2025-01-02 13:30:00+00:00,2638.66,2647.01,2637.43,2645.73,113
21,2025-01-02 14:15:00+00:00,2646.78,2650.71,2646.17,2647.02,116
22,2025-01-02 15:00:00+00:00,2647.69,2653.43,2645.49,2652.05,116
23,2025-01-02 15:45:00+00:00,2651.71,2657.7,2650.05,2656.81,116
24,2025-01-02 16:30:00+00:00,2656.46,2660.21,2654.3,2658.97,119
25,2025-01-02 17:15:00+00:00,2658.19,2659.6,2652.6,2656.54,115
26,2025-01-02 18:00:00+00:00,2656.62,2658.44,2653.8,2655.86,117
27,2025-01-02 18:45:00+00:00,2655.87,2655.87,2653.88,2655.3,116
28,2025-01-02 19:30:00+00:00,2655.29,2657.04,2654.2,2657.04,117
29,2025-01-02 20:15:00+00:00,2656.53,2660.18,2655.8,2659.38,117
30,2025-01-02 21:00:00+00:00,2659.56,2659.9,2656.24,2657.57,119
31,2025-01-02 21:45:00+00:00,2657.48,2658.05,2656.65,2656.99,40
32,2025-01-02 22:30:00+00:00,2657.22,2658.06,2656.5,2656.7,37
33,2025-01-02 23:15:00+00:00,2657.77,2659.27,2656.9,2658.11,119
34,2025-01-03 00:00:00+00:00,2658.56,2661.01,2658.12,2658.95,116
35,2025-01-03 00:45:00+00:00,2658.68,2661.89,2657.3,2658.67,117
36,2025-01-03 01:30:00+00:00,2658.5,2659.86,2656.01,2659.15,116
37,2025-01-03 02:15:00+00:00,2659.19,2663.45,2658.73,2661.87,119
38,2025-01-03 03:00:00+00:00,2662.14,2664.8,2661.16,2662.38,117
39,2025-01-03 03:45:00+00:00,2662.31,2664.2,2661.61,2663.89,119
40,2025-01-03 04:30:00+00:00,2663.86,2663.86,2660.9,2661.38,119
41,2025-01-03 05:15:00+00:00,2661.28,2661.28,2656.16,2658.45,114
42,2025-01-03 06:00:00+00:00,2657.56,2659.73,2656.2,2658.86,118
43,2025-01-03 06:45:00+00:00,2658.81,2660.02,2651.67,2652.68,116
44,2025-01-03 07:30:00+00:00,2653.13,2655.59,2652.19,2653.83,115
45,2025-01-03 08:15:00+00:00,2653.46,2654.31,2650.04,2652.86,116
46,2025-01-03 09:00:00+00:00,2653.1,2655.62,2652.56,2654.18,116
47,2025-01-03 09:45:00+00:00,2653.99,2657.1,2653.16,2656.5,114
48,2025-01-03 10:30:00+00:00,2656.4,2658.7,2653.26,2657.98,117
49,2025-01-03 11:15:00+00:00,2657.72,2659.14,2656.1,2657.61,119
50,2025-01-03 12:00:00+00:00,2657.6,2657.98,2654.0,2656.73,117
51,2025-01-03 12:45:00+00:00,2656.61,2657.39,2648.11,2649.76,115
52,2025-01-03 13:30:00+00:00,2649.89,2650.95,2643.85,2647.78,115
53,2025-01-03 14:15:00+00:00,2647.52,2652.26,2645.3,2647.72,113
54,2025-01-03 15:00:00+00:00,2648.26,2648.26,2640.97,2645.31,115
55,2025-01-03 15:45:00+00:00,2645.17,2647.18,2640.77,2641.32,115
56,2025-01-03 16:30:00+00:00,2641.4,2643.29,2638.1,2641.33,117
57,2025-01-03 17:15:00+00:00,2641.13,2642.14,2639.16,2641.72,116
58,2025-01-03 18:00:00+00:00,2641.97,2642.12,2639.3,2641.4,119
59,2025-01-03 18:45:00+00:00,2641.63,2642.78,2640.58,2641.19,117
60,2025-01-03 19:30:00+00:00,2641.14,2641.9,2638.1,2639.04,119
61,2025-01-03 20:15:00+00:00,2639.16,2639.61,2636.8,2638.07,118
62,2025-01-03 21:00:00+00:00,2637.86,2639.93,2636.1,2639.93,117
63,2025-01-03 21:45:00+00:00,2639.7,2640.65,2638.62,2639.82,37
64,2025-01-05 21:45:00+00:00,2639.82,2639.82,2639.82,2639.82,1
65,2025-01-05 22:30:00+00:00,2640.52,2640.85,2638.85,2640.64,29
66,2025-01-05 23:15:00+00:00,2640.84,2642.25,2639.4,2640.67,109
67,2025-01-06 00:00:00+00:00,2640.65,2641.42,2637.7,2639.5,122
68,2025-01-06 00:45:00+00:00,2639.52,2647.01,2638.4,2645.56,125
69,2025-01-06 01:30:00+00:00,2645.03,2645.34,2639.81,2643.65,118
70,2025-01-06 02:15:00+00:00,2643.52,2644.93,2641.95,2644.36,118
71,2025-01-06 03:00:00+00:00,2644.36,2645.14,2639.7,2640.59,120
72,2025-01-06 03:45:00+00:00,2640.49,2640.99,2635.47,2637.79,117
73,2025-01-06 04:30:00+00:00,2637.36,2638.43,2634.2,2634.83,119
74,2025-01-06 05:15:00+00:00,2634.99,2635.63,2632.23,2633.68,117
75,2025-01-06 06:00:00+00:00,2634.48,2635.05,2630.18,2631.77,116
76,2025-01-06 06:45:00+00:00,2632.22,2633.31,2630.19,2630.69,118
77,2025-01-06 07:30:00+00:00,2630.55,2630.55,2625.39,2626.5,117
78,2025-01-06 08:15:00+00:00,2628.28,2632.03,2627.17,2631.3,115
79,2025-01-06 09:00:00+00:00,2631.94,2635.45,2631.5,2633.68,117
80,2025-01-06 09:45:00+00:00,2633.93,2633.93,2631.26,2633.27,114
81,2025-01-06 10:30:00+00:00,2632.24,2635.66,2631.17,2635.44,115
82,2025-01-06 11:15:00+00:00,2636.53,2648.9,2636.53,2645.17,111
83,2025-01-06 12:00:00+00:00,2645.76,2646.52,2642.07,2644.48,115
84,2025-01-06 12:45:00+00:00,2644.58,2648.7,2642.04,2642.68,115
85,2025-01-06 13:30:00+00:00,2642.38,2642.68,2622.31,2626.9,116
86,2025-01-06 14:15:00+00:00,2627.77,2634.31,2614.66,2631.16,115
87,2025-01-06 15:00:00+00:00,2633.03,2639.23,2629.65,2633.21,114
88,2025-01-06 15:45:00+00:00,2635.38,2638.56,2632.54,2638.49,114
89,2025-01-06 16:30:00+00:00,2638.54,2641.03,2637.5,2639.11,115
90,2025-01-06 17:15:00+00:00,2638.87,2639.94,2634.39,2636.9,119
91,2025-01-06 18:00:00+00:00,2636.08,2638.49,2633.76,2636.18,117
92,2025-01-06 18:45:00+00:00,2636.25,2636.67,2633.17,2634.26,117
93,2025-01-06 19:30:00+00:00,2633.6,2635.29,2633.18,2633.93,117
94,2025-01-06 20:15:00+00:00,2634.11,2635.33,2632.7,2634.22,117
95,2025-01-06 21:00:00+00:00,2634.76,2636.78,2634.11,2635.83,118
96,2025-01-06 21:45:00+00:00,2635.7,2635.83,2635.31,2635.46,37
97,2025-01-06 22:30:00+00:00,2634.5,2635.7,2634.4,2635.4,41
98,2025-01-06 23:15:00+00:00,2634.5,2635.44,2633.54,2634.43,119
99,2025-01-07 00:00:00+00:00,2634.6,2634.9,2632.1,2633.3,117
100,2025-01-07 00:45:00+00:00,2632.94,2638.81,2632.94,2637.48,117
101,2025-01-07 01:30:00+00:00,2637.27,2641.01,2636.4,2637.89,115
102,2025-01-07 02:15:00+00:00,2638.09,2639.57,2636.91,2638.89,116
